nodenumber     x-coordinate     y-coordinate 
      6310  9.141171617E-01  1.291666667E+00 
      6311  9.339892739E-01  1.291666667E+00 
      6312  9.538613861E-01  1.291666667E+00 
      6313  9.737334983E-01  1.291666667E+00 
      6314  9.936056106E-01  1.291666667E+00 
      6315  1.921091374E+00  1.291795878E+00 
      6316  1.329139164E+00  1.292261959E+00 
      6317  1.644874782E+00  1.292785223E+00 
      6318  1.013338834E+00  1.292891160E+00 
      6319  1.940818530E+00  1.293128415E+00 
      6320  1.348870365E+00  1.293522467E+00 
      6321  1.664603960E+00  1.294081745E+00 
      6322  1.033072057E+00  1.294115653E+00 
      6323  1.960545687E+00  1.294460951E+00 
      6324  1.368601566E+00  1.294782974E+00 
      6325  1.052805281E+00  1.295340145E+00 
      6326  1.684333139E+00  1.295378267E+00 
      6327  1.980272843E+00  1.295793487E+00 
      6328  1.388332767E+00  1.296043482E+00 
      6329  1.072538504E+00  1.296564638E+00 
      6330  1.704062318E+00  1.296674789E+00 
      6331  2.000000000E+00  1.297126024E+00 
      6332  1.408063968E+00  1.297303989E+00 
      6333  1.092271727E+00  1.297789131E+00 
      6334  1.723791497E+00  1.297971311E+00 
      6335  1.427795169E+00  1.298564497E+00 
      6336  1.112004950E+00  1.299013624E+00 
      6337  1.743520676E+00  1.299267833E+00 
      6338  1.447526370E+00  1.299825004E+00 
      6339  1.131738174E+00  1.300238117E+00 
      6340  1.763249854E+00  1.300564355E+00 
      6341  1.467257571E+00  1.301085511E+00 
      6342  1.151471397E+00  1.301462610E+00 
      6343  1.782979033E+00  1.301860877E+00 
      6344  1.486988772E+00  1.302346019E+00 
      6345  1.171204620E+00  1.302687103E+00 
      6346  1.802708212E+00  1.303157399E+00 
      6347  1.506719973E+00  1.303606526E+00 
      6348  1.190937844E+00  1.303911596E+00 
      6349  1.822437391E+00  1.304453921E+00 
      6350  1.526451175E+00  1.304867034E+00 
      6351  1.210671067E+00  1.305136089E+00 
      6352  1.842166570E+00  1.305750442E+00 
      6353  1.546182376E+00  1.306127541E+00 
      6354  1.230404290E+00  1.306360582E+00 
      6355  1.861895748E+00  1.307046964E+00 
      6356  1.565913577E+00  1.307388048E+00 
      6357  1.250137514E+00  1.307585075E+00 
      6358  1.881624927E+00  1.308343486E+00 
      6359  1.585644778E+00  1.308648556E+00 
      6360  1.269870737E+00  1.308809568E+00 
      6361  1.901354106E+00  1.309640008E+00 
      6362  1.605375979E+00  1.309909063E+00 
      6363  1.289603960E+00  1.310034060E+00 
      6364  1.921083285E+00  1.310936530E+00 
      6365  1.625107180E+00  1.311169571E+00 
      6366  1.309337184E+00  1.311258553E+00 
      6367  1.940812464E+00  1.312233052E+00 
      6368  1.644838381E+00  1.312430078E+00 
      6369  1.329070407E+00  1.312483046E+00 
      6370  7.285838599E-16  1.312500000E+00 
      6371  1.987004950E-02  1.312500000E+00 
      6372  3.974009901E-02  1.312500000E+00 
      6373  5.961014851E-02  1.312500000E+00 
      6374  7.948019802E-02  1.312500000E+00 
      6375  9.935024752E-02  1.312500000E+00 
      6376  1.192202970E-01  1.312500000E+00 
      6377  1.390903465E-01  1.312500000E+00 
      6378  1.589603960E-01  1.312500000E+00 
      6379  1.788304455E-01  1.312500000E+00 
      6380  1.987004950E-01  1.312500000E+00 
      6381  2.185705446E-01  1.312500000E+00 
      6382  2.384405941E-01  1.312500000E+00 
      6383  2.583106436E-01  1.312500000E+00 
      6384  2.781806931E-01  1.312500000E+00 
      6385  2.980507426E-01  1.312500000E+00 
      6386  3.179207921E-01  1.312500000E+00 
      6387  3.377908416E-01  1.312500000E+00 
      6388  3.576608911E-01  1.312500000E+00 
      6389  3.775309406E-01  1.312500000E+00 
      6390  3.974009901E-01  1.312500000E+00 
      6391  4.172710396E-01  1.312500000E+00 
      6392  4.371410891E-01  1.312500000E+00 
      6393  4.570111386E-01  1.312500000E+00 
      6394  4.768811881E-01  1.312500000E+00 
      6395  4.967512376E-01  1.312500000E+00 
      6396  5.166212871E-01  1.312500000E+00 
      6397  5.364913366E-01  1.312500000E+00 
      6398  5.563613861E-01  1.312500000E+00 
      6399  5.762314356E-01  1.312500000E+00 
      6400  5.961014851E-01  1.312500000E+00 
      6401  6.159715347E-01  1.312500000E+00 
      6402  6.358415842E-01  1.312500000E+00 
      6403  6.557116337E-01  1.312500000E+00 
      6404  6.755816832E-01  1.312500000E+00 
      6405  6.954517327E-01  1.312500000E+00 
      6406  7.153217822E-01  1.312500000E+00 
      6407  7.351918317E-01  1.312500000E+00 
      6408  7.550618812E-01  1.312500000E+00 
      6409  7.749319307E-01  1.312500000E+00 
      6410  7.948019802E-01  1.312500000E+00 
      6411  8.146720297E-01  1.312500000E+00 
      6412  8.345420792E-01  1.312500000E+00 
      6413  8.544121287E-01  1.312500000E+00 
      6414  8.742821782E-01  1.312500000E+00 
      6415  8.941522277E-01  1.312500000E+00 
      6416  9.140222772E-01  1.312500000E+00 
      6417  9.338923267E-01  1.312500000E+00 
      6418  9.537623762E-01  1.312500000E+00 
      6419  9.736324257E-01  1.312500000E+00 
      6420  9.935024752E-01  1.312500000E+00 
      6421  1.960541642E+00  1.313529574E+00 
      6422  1.013237721E+00  1.313688478E+00 
      6423  1.664569582E+00  1.313690586E+00 
      6424  1.348803630E+00  1.313707539E+00 
      6425  1.980270821E+00  1.314826096E+00 
      6426  1.032972966E+00  1.314876957E+00 
      6427  1.368536854E+00  1.314932032E+00 
      6428  1.684300783E+00  1.314951093E+00 
      6429  1.052708212E+00  1.316065435E+00 
      6430  2.000000000E+00  1.316122618E+00 
      6431  1.388270077E+00  1.316156525E+00 
      6432  1.704031984E+00  1.316211600E+00 
      6433  1.072443458E+00  1.317253914E+00 
      6434  1.408003300E+00  1.317381018E+00 
      6435  1.723763185E+00  1.317472108E+00 
      6436  1.092178703E+00  1.318442392E+00 
      6437  1.427736524E+00  1.318605511E+00 
      6438  1.743494386E+00  1.318732615E+00 
      6439  1.111913949E+00  1.319630871E+00 
      6440  1.447469747E+00  1.319830004E+00 
      6441  1.763225587E+00  1.319993123E+00 
      6442  1.131649194E+00  1.320819349E+00 
      6443  1.467202970E+00  1.321054497E+00 
      6444  1.782956788E+00  1.321253630E+00 
      6445  1.151384440E+00  1.322007827E+00 
      6446  1.486936194E+00  1.322278990E+00 
      6447  1.802687989E+00  1.322514138E+00 
      6448  1.171119685E+00  1.323196306E+00 
      6449  1.506669417E+00  1.323503483E+00 
      6450  1.822419190E+00  1.323774645E+00 
      6451  1.190854931E+00  1.324384784E+00 
      6452  1.526402640E+00  1.324727976E+00 
      6453  1.842150392E+00  1.325035152E+00 
      6454  1.210590177E+00  1.325573263E+00 
      6455  1.546135864E+00  1.325952468E+00 
      6456  1.861881593E+00  1.326295660E+00 
      6457  1.230325422E+00  1.326761741E+00 
      6458  1.565869087E+00  1.327176961E+00 
      6459  1.881612794E+00  1.327556167E+00 
      6460  1.250060668E+00  1.327950220E+00 
      6461  1.585602310E+00  1.328401454E+00 
      6462  1.901343995E+00  1.328816675E+00 
      6463  1.269795913E+00  1.329138698E+00 
      6464  1.605335534E+00  1.329625947E+00 
      6465  1.921075196E+00  1.330077182E+00 
      6466  1.289531159E+00  1.330327176E+00 
      6467  1.625068757E+00  1.330850440E+00 
      6468  1.940806397E+00  1.331337689E+00 
      6469  1.309266405E+00  1.331515655E+00 
      6470  1.644801980E+00  1.332074933E+00 
      6471  1.960537598E+00  1.332598197E+00 
      6472  1.329001650E+00  1.332704133E+00 
      6473  1.664535204E+00  1.333299426E+00 
      6474  7.401486831E-16  1.333333333E+00 
      6475  1.986798680E-02  1.333333333E+00 
      6476  3.973597360E-02  1.333333333E+00 
      6477  5.960396040E-02  1.333333333E+00 
      6478  7.947194719E-02  1.333333333E+00 
      6479  9.933993399E-02  1.333333333E+00 
      6480  1.192079208E-01  1.333333333E+00 
      6481  1.390759076E-01  1.333333333E+00 
      6482  1.589438944E-01  1.333333333E+00 
      6483  1.788118812E-01  1.333333333E+00 
      6484  1.986798680E-01  1.333333333E+00 
      6485  2.185478548E-01  1.333333333E+00 
      6486  2.384158416E-01  1.333333333E+00 
      6487  2.582838284E-01  1.333333333E+00 
      6488  2.781518152E-01  1.333333333E+00 
      6489  2.980198020E-01  1.333333333E+00 
      6490  3.178877888E-01  1.333333333E+00 
      6491  3.377557756E-01  1.333333333E+00 
      6492  3.576237624E-01  1.333333333E+00 
      6493  3.774917492E-01  1.333333333E+00 
      6494  3.973597360E-01  1.333333333E+00 
      6495  4.172277228E-01  1.333333333E+00 
      6496  4.370957096E-01  1.333333333E+00 
      6497  4.569636964E-01  1.333333333E+00 
      6498  4.768316832E-01  1.333333333E+00 
      6499  4.966996700E-01  1.333333333E+00 
      6500  5.165676568E-01  1.333333333E+00 
      6501  5.364356436E-01  1.333333333E+00 
      6502  5.563036304E-01  1.333333333E+00 
      6503  5.761716172E-01  1.333333333E+00 
      6504  5.960396040E-01  1.333333333E+00 
      6505  6.159075908E-01  1.333333333E+00 
      6506  6.357755776E-01  1.333333333E+00 
      6507  6.556435644E-01  1.333333333E+00 
      6508  6.755115512E-01  1.333333333E+00 
      6509  6.953795380E-01  1.333333333E+00 
      6510  7.152475248E-01  1.333333333E+00 
      6511  7.351155116E-01  1.333333333E+00 
      6512  7.549834983E-01  1.333333333E+00 
      6513  7.748514851E-01  1.333333333E+00 
      6514  7.947194719E-01  1.333333333E+00 
      6515  8.145874587E-01  1.333333333E+00 
      6516  8.344554455E-01  1.333333333E+00 
      6517  8.543234323E-01  1.333333333E+00 
      6518  8.741914191E-01  1.333333333E+00 
      6519  8.940594059E-01  1.333333333E+00 
      6520  9.139273927E-01  1.333333333E+00 
      6521  9.337953795E-01  1.333333333E+00 
      6522  9.536633663E-01  1.333333333E+00 
      6523  9.735313531E-01  1.333333333E+00 
      6524  9.933993399E-01  1.333333333E+00 
      6525  1.980268799E+00  1.333858704E+00 
      6526  1.348736896E+00  1.333892612E+00 
      6527  1.013136608E+00  1.334485797E+00 
      6528  1.684268427E+00  1.334523919E+00 
      6529  1.368472141E+00  1.335081090E+00 
      6530  2.000000000E+00  1.335119212E+00 
      6531  1.032873876E+00  1.335638261E+00 
      6532  1.704001650E+00  1.335748412E+00 
      6533  1.388207387E+00  1.336269568E+00 
      6534  1.052611143E+00  1.336790725E+00 
      6535  1.723734873E+00  1.336972905E+00 
      6536  1.407942632E+00  1.337458047E+00 
      6537  1.072348411E+00  1.337943189E+00 
      6538  1.743468097E+00  1.338197398E+00 
      6539  1.427677878E+00  1.338646525E+00 
      6540  1.092085679E+00  1.339095653E+00 
      6541  1.763201320E+00  1.339421891E+00 
      6542  1.447413124E+00  1.339835004E+00 
      6543  1.111822947E+00  1.340248117E+00 
      6544  1.782934543E+00  1.340646384E+00 
      6545  1.467148369E+00  1.341023482E+00 
      6546  1.131560215E+00  1.341400581E+00 
      6547  1.802667767E+00  1.341870876E+00 
      6548  1.486883615E+00  1.342211961E+00 
      6549  1.151297483E+00  1.342553045E+00 
      6550  1.822400990E+00  1.343095369E+00 
      6551  1.506618860E+00  1.343400439E+00 
      6552  1.171034751E+00  1.343705509E+00 
      6553  1.842134213E+00  1.344319862E+00 
      6554  1.526354106E+00  1.344588917E+00 
      6555  1.190772018E+00  1.344857973E+00 
      6556  1.861867437E+00  1.345544355E+00 
      6557  1.546089352E+00  1.345777396E+00 
      6558  1.210509286E+00  1.346010437E+00 
      6559  1.881600660E+00  1.346768848E+00 
      6560  1.565824597E+00  1.346965874E+00 
      6561  1.230246554E+00  1.347162900E+00 
      6562  1.901333883E+00  1.347993341E+00 
      6563  1.585559843E+00  1.348154353E+00 
      6564  1.249983822E+00  1.348315364E+00 
      6565  1.921067107E+00  1.349217834E+00 
      6566  1.605295088E+00  1.349342831E+00 
      6567  1.269721090E+00  1.349467828E+00 
      6568  1.940800330E+00  1.350442327E+00 
      6569  1.625030334E+00  1.350531310E+00 
      6570  1.289458358E+00  1.350620292E+00 
      6571  1.960533553E+00  1.351666820E+00 
      6572  1.644765579E+00  1.351719788E+00 
      6573  1.309195625E+00  1.351772756E+00 
      6574  1.980266777E+00  1.352891313E+00 
      6575  1.664500825E+00  1.352908266E+00 
      6576  1.328932893E+00  1.352925220E+00 
      6577  1.348670161E+00  1.354077684E+00 
      6578  1.684236071E+00  1.354096745E+00 
      6579  2.000000000E+00  1.354115806E+00 
      6580  7.517135063E-16  1.354166667E+00 
      6581  1.986592409E-02  1.354166667E+00 
      6582  3.973184818E-02  1.354166667E+00 
      6583  5.959777228E-02  1.354166667E+00 
      6584  7.946369637E-02  1.354166667E+00 
      6585  9.932962046E-02  1.354166667E+00 
      6586  1.191955446E-01  1.354166667E+00 
      6587  1.390614686E-01  1.354166667E+00 
      6588  1.589273927E-01  1.354166667E+00 
      6589  1.787933168E-01  1.354166667E+00 
      6590  1.986592409E-01  1.354166667E+00 
      6591  2.185251650E-01  1.354166667E+00 
      6592  2.383910891E-01  1.354166667E+00 
      6593  2.582570132E-01  1.354166667E+00 
      6594  2.781229373E-01  1.354166667E+00 
      6595  2.979888614E-01  1.354166667E+00 
      6596  3.178547855E-01  1.354166667E+00 
      6597  3.377207096E-01  1.354166667E+00 
      6598  3.575866337E-01  1.354166667E+00 
      6599  3.774525578E-01  1.354166667E+00 
      6600  3.973184818E-01  1.354166667E+00 
      6601  4.171844059E-01  1.354166667E+00 
      6602  4.370503300E-01  1.354166667E+00 
      6603  4.569162541E-01  1.354166667E+00 
      6604  4.767821782E-01  1.354166667E+00 
      6605  4.966481023E-01  1.354166667E+00 
      6606  5.165140264E-01  1.354166667E+00 
      6607  5.363799505E-01  1.354166667E+00 
      6608  5.562458746E-01  1.354166667E+00 
      6609  5.761117987E-01  1.354166667E+00 
      6610  5.959777228E-01  1.354166667E+00 
      6611  6.158436469E-01  1.354166667E+00 
      6612  6.357095710E-01  1.354166667E+00 
      6613  6.555754950E-01  1.354166667E+00 
      6614  6.754414191E-01  1.354166667E+00 
      6615  6.953073432E-01  1.354166667E+00 
      6616  7.151732673E-01  1.354166667E+00 
      6617  7.350391914E-01  1.354166667E+00 
      6618  7.549051155E-01  1.354166667E+00 
      6619  7.747710396E-01  1.354166667E+00 
      6620  7.946369637E-01  1.354166667E+00 
      6621  8.145028878E-01  1.354166667E+00 
      6622  8.343688119E-01  1.354166667E+00 
      6623  8.542347360E-01  1.354166667E+00 
      6624  8.741006601E-01  1.354166667E+00 
      6625  8.939665842E-01  1.354166667E+00 
      6626  9.138325083E-01  1.354166667E+00 
      6627  9.336984323E-01  1.354166667E+00 
      6628  9.535643564E-01  1.354166667E+00 
      6629  9.734302805E-01  1.354166667E+00 
      6630  9.932962046E-01  1.354166667E+00 
      6631  1.368407429E+00  1.355230148E+00 
      6632  1.013035495E+00  1.355283116E+00 
      6633  1.703971316E+00  1.355285223E+00 
      6634  1.388144697E+00  1.356382612E+00 
      6635  1.032774785E+00  1.356399566E+00 
      6636  1.723706562E+00  1.356473702E+00 
      6637  1.052514075E+00  1.357516015E+00 
      6638  1.407881965E+00  1.357535076E+00 
      6639  1.743441807E+00  1.357662180E+00 
      6640  1.072253365E+00  1.358632464E+00 
      6641  1.427619233E+00  1.358687540E+00 
      6642  1.763177053E+00  1.358850659E+00 
      6643  1.091992655E+00  1.359748914E+00 
      6644  1.447356500E+00  1.359840004E+00 
      6645  1.782912299E+00  1.360039137E+00 
      6646  1.111731945E+00  1.360865363E+00 
      6647  1.467093768E+00  1.360992468E+00 
      6648  1.802647544E+00  1.361227615E+00 
      6649  1.131471235E+00  1.361981813E+00 
      6650  1.486831036E+00  1.362144931E+00 
      6651  1.822382790E+00  1.362416094E+00 
      6652  1.151210525E+00  1.363098262E+00 
      6653  1.506568304E+00  1.363297395E+00 
      6654  1.842118035E+00  1.363604572E+00 
      6655  1.170949816E+00  1.364214712E+00 
      6656  1.526305572E+00  1.364449859E+00 
      6657  1.861853281E+00  1.364793051E+00 
      6658  1.190689106E+00  1.365331161E+00 
      6659  1.546042840E+00  1.365602323E+00 
      6660  1.881588526E+00  1.365981529E+00 
      6661  1.210428396E+00  1.366447610E+00 
      6662  1.565780107E+00  1.366754787E+00 
      6663  1.901323772E+00  1.367170007E+00 
      6664  1.230167686E+00  1.367564060E+00 
      6665  1.585517375E+00  1.367907251E+00 
      6666  1.921059018E+00  1.368358486E+00 
      6667  1.249906976E+00  1.368680509E+00 
      6668  1.605254643E+00  1.369059715E+00 
      6669  1.940794263E+00  1.369546964E+00 
      6670  1.269646266E+00  1.369796959E+00 
      6671  1.624991911E+00  1.370212179E+00 
      6672  1.960529509E+00  1.370735443E+00 
      6673  1.289385556E+00  1.370913408E+00 
      6674  1.644729179E+00  1.371364643E+00 
      6675  1.980264754E+00  1.371923921E+00 
      6676  1.309124846E+00  1.372029858E+00 
      6677  1.664466447E+00  1.372517107E+00 
      6678  2.000000000E+00  1.373112400E+00 
      6679  1.328864136E+00  1.373146307E+00 
      6680  1.684203714E+00  1.373669571E+00 
      6681  1.348603427E+00  1.374262756E+00 
